,movie_name,year,num_characters,num_connections,num_connected_components,num_main_characters,max_degree_node_value,max_degree_node,network_strength,max_weight_edge_value,max_weight_edge_source,max_weight_edge_target
7640,Wieners,2008,13,25,1,3,9,Dr. Dwayne,386,61,Joel,Dr. Dwayne
7641,Battle in Seattle,2007,14,26,1,1,10,WTO Delegate,163,16,Labor Marshall,WTO Delegate
7642,The Secret Garden,1993,13,47,1,5,12,Mary's Mother / Lilias Craven,2444,454,Mary's Mother / Lilias Craven,Colin Craven
7643,"Silent Night, Deadly Night",1984,17,23,2,1,11,Billy Chapman (age 5),219,35,Billy Chapman (age 5),Mr. Sims
7644,Fast Company,1979,12,30,1,4,10,Gary 'The Blacksmith' Black,363,44,P.J.,Edmonton Track Announcer
7645,Victim,1961,18,63,1,2,17,Jack Barrett,619,103,Laura Farr,Jack Barrett
7646,The Windmill,2016,12,34,1,6,10,Douglas West,748,130,Curt West,Father Jennifer
7647,The Ballad of Jack and Rose,2005,7,13,1,4,6,Rose Slavin,110,19,Jack Slavin,Marty Rance
7648,Far Cry,2008,10,26,1,4,8,Max Cardinal,387,88,Max Cardinal,Jack Carver
7649,Rurouni Kenshin Part II: Kyoto Inferno,2014,15,26,1,1,9,Kaoru Kamiya,116,14,Makoto Shishio,Toshimichi Okubo
7650,The Chosen One,2010,4,4,1,3,3,Paul,56,27,Christine,Paul
7651,Bad Girls,1994,21,83,1,5,17,Cody Zamora,883,56,Cody Zamora,Lilly Laronette
7652,The Devil's Eye,1960,5,4,1,1,4,Don Juan,33,17,Don Juan,Pablo
7653,A Promise,2013,6,8,1,4,4,Friedrich Zeitz,64,18,Friedrich Zeitz,Otto Hoffmeister
7654,Cheerful Weather for the Wedding,2012,21,134,1,13,20,Dolly Thatcham,1848,137,Joseph Patten,Dolly Thatcham
7655,Paris Can Wait,2016,9,18,1,3,8,Anne Marie,518,210,Anne Marie,Jacques Clement
7656,Hitman: Agent 47,2015,14,45,1,5,12,Katia,395,56,Katia,Litvenko
7657,Nothing Left to Fear,2013,10,39,1,9,9,Mary,2226,249,Dan,Wendy
7658,The Face Reader,2013,3,3,1,3,2,Prince Suyang,161,128,Prince Suyang,Kim Jong-seo
7659,Smile,1975,12,17,1,1,7,Brenda De Carlo,95,22,Brenda De Carlo,Andy
7660,Synchronicity,2015,5,10,1,5,4,Abby,395,78,Abby,Jim Beale
7661,Barbershop,2002,22,50,1,1,15,Calvin Palmer,383,38,Calvin Palmer,Lester Wallace
7662,Toy Story 3,2010,25,124,1,7,19,Woody,2967,228,Woody,Andy
7663,The Hedgehog,2009,8,13,1,2,7,Renée Michel,143,31,Paloma Josse,Renée Michel
7664,Helen of Troy,1956,17,50,1,3,14,Menelaus,554,75,Helen,Menelaus
7665,Topsy-Turvy,1999,44,147,1,2,35,Maude Gilbert,1554,109,Maude Gilbert,Sir Arthur Sullivan
7666,The Happy Prince,2018,16,37,1,2,14,Oscar Wilde,1466,223,Oscar Wilde,Alfred Bosie Douglas
7667,Anatomy of a Love Seen,2014,6,11,1,5,5,Zoe Peterson,151,57,Zoe Peterson,Mal Ford
7668,Mr Baseball,1992,11,14,1,1,10,Jack Elliot,179,64,Jack Elliot,Doc
7669,ABCs of Death 2,2014,11,12,3,0,3,"Prince (Segment ""Legacy"")",70,14,Dylan,Baby
7670,Paddington,2014,19,73,1,8,15,Paddington,1738,184,Paddington,Jonathan Brown
7671,Non c'è due senza quattro,1984,8,16,1,3,7,Eliot Vance,278,68,Greg Wonder,Antonio Coimbra de la Coronilla y Azevedo
7672,The Three Musketeers,1973,6,6,1,1,4,Cardinal Richelieu,25,6,Cardinal Richelieu,Treville
7673,Don't Look in the Basement,1973,10,31,1,6,9,Sam,663,136,Sam,Dr. Stephens
7674,Unhook the Stars,1996,10,20,1,1,9,Mildred 'Millie' Hawks,206,24,Jeannie,Monica Warren
7675,Tim's Vermeer,2013,6,8,1,4,5,Tim Jenison,104,30,Tim Jenison,David Hockney
7676,10 Things I Hate About You,1999,17,39,1,2,13,"Katarina ""Kat"" Stratford",299,31,"Katarina ""Kat"" Stratford",Bianca Stratford
7677,Bone Dry,2007,4,4,1,3,3,Jimmy,69,57,Jimmy,Eddie
7678,Whitewash,2013,3,2,1,1,2,Bruce Landry,10,6,Paul Blackburn,Bruce Landry
7679,Compulsion,1959,11,36,1,8,10,Sid Brooks,642,61,Sid Brooks,Ruth Evans
7680,The Family Tree,2011,22,69,1,2,17,Jack Burnett,730,47,Eric Burnett,Jack Burnett
7681,Love Potion No 9,1992,9,13,2,2,6,Gary Logan,180,55,Diane Farrow,Gary Logan
7682,Let the Fire Burn,2013,23,54,1,1,16,William B. Lytton,326,21,Ramona Africa,Birdie Africa
7683,Africa United,2010,11,30,1,5,10,Dudu Kayenzi,475,64,Dudu Kayenzi,Beatrice Kayenzi
7684,Any Which Way You Can,1980,13,40,1,3,12,Philo Beddoe,527,101,Jack Wilson,Philo Beddoe
7685,The Pick-up Artist,1987,20,40,2,1,13,"Pat, Jack's Colleague",244,20,Jack Jericho,"Pat, Jack's Colleague"
7686,Hands Over the City,1963,6,6,1,2,4,De Vita,27,7,Friend of Nottola,De Vita
7687,Bad Moms,2016,17,51,1,3,14,Amy Mitchell,793,102,Amy Mitchell,Mike Mitchell
7688,Laura,1944,6,15,1,6,5,Laura Hunt,1246,242,Laura Hunt,Waldo Lydecker
7689,Prisoners of the Sun,2013,10,23,1,3,8,Sarah Masterton / Princess Amanphur,230,47,Doug Adler,Prof. Mendella
7690,Jaws 3-D,1983,16,57,1,5,13,Michael 'Mike' Brody,868,166,Michael 'Mike' Brody,Dr. Kathryn 'Kay' Morgan
7691,Paris-Manhattan,2012,5,9,1,5,4,Hélène,62,11,Victor,Laura
7692,No Such Thing,2001,7,13,1,5,5,Beatrice,69,14,Beatrice,Margaret
7693,Team America: World Police,2004,5,5,1,1,3,Sarah,59,37,Lisa,Sarah
7694,Nativity!,2009,26,77,1,1,24,Paul Maddens,660,67,Paul Maddens,Jennifer Lore
7695,Big Wednesday,1978,10,29,1,6,9,Jack Barlow,352,37,Jack Barlow,Matt Johnson
7696,Unforgiven,1992,28,117,1,3,25,Bill Munny,1516,168,Bill Munny,Ned Logan
7697,The Sea of Grass,1947,10,21,1,3,8,Sara Beth Brewton,154,17,Sara Beth Brewton,"Jeff, Cook on Brewton Ranch"
7698,The Blind Swordsman: Zatoichi,2003,4,2,2,0,1,Boss Funahachi,6,3,Boss Funahachi,Shinkichi
7699,Twin Peaks: The Missing Pieces,2014,26,71,1,1,16,Laura Palmer,526,34,Deputy Andy Brennan,Phillip Jeffries
7700,Rambling Rose,1991,12,15,1,1,9,Rose,135,41,Willcox Hillyer (Buddy as an adult),Rose
7701,Beverly Hills Chihuahua,2008,22,96,1,5,21,Delgado,1882,202,Delgado,Chloe
7702,Lone Star,1996,37,163,1,2,26,Young Sam,1738,60,Young Sam,Charlie Wade
7703,Oyster Farmer,2004,6,7,1,3,4,Jack Flange,42,12,Jack Flange,Brownie
7704,The Prince,2014,9,11,1,2,6,Beth,82,26,Paul,Beth
7705,Father of the Bride Part II,1995,20,60,1,3,18,Two-Month-Old George Banks-MacKenzie,1436,246,Two-Month-Old George Banks-MacKenzie,Nina Banks
7706,99,2009,9,16,1,2,8,AGM,137,21,Rahul,Bhuval Ram Kuber
7707,The Legend of Hercules,2014,7,6,1,1,4,Chiron,25,8,Sotiris,Hercules
7708,Thir13en Ghosts,2001,12,34,1,3,11,Cyrus Kriticos,323,39,Robert 'Bobby' Kriticos,Maggie Bess
7709,The Zero Theorem,2013,12,38,1,6,11,Qohen Leth,708,58,Mancom Technician,Qohen Leth
7710,"Kiss Me, Stupid",1964,8,15,1,2,7,Orville Jeremiah Spooner,345,103,Zelda Spooner,Orville Jeremiah Spooner
7711,Saturday Night Fever,1977,12,36,1,6,11,Tony Manero,857,118,Tony Manero,Bobby C.
7712,BPM (Beats Per Minute),2017,15,37,1,3,10,Accueil Melton Pharm,224,16,Accueil Melton Pharm,La mère de Sean
7713,Batman: Mask of the Phantasm,1993,9,24,1,7,8,Batman / Bruce Wayne,367,96,Batman / Bruce Wayne,Andrea Beaumont
7714,Without Warning,1980,7,10,1,2,5,Joe Taylor,80,14,Joe Taylor,Tom
7715,Mirror Mirror,2012,14,26,1,1,13,Snow White,176,16,Snow White,Butcher
7716,The Krays,1990,23,82,1,5,16,Reg Aged 8,948,67,Reg Aged 8,Jack 'The Hat' McVitie
7717,The First Day of the Rest of Your Life,2008,4,3,1,2,2,Marie-Jeanne Duval,27,13,Robert Duval,Mathias Moreau
7718,The Taste of Tea,2004,4,4,1,3,3,Hajime Haruno - son,26,8,Hajime Haruno - son,Sachiko Haruno - daughter
7719,Choke,2008,13,23,1,1,9,Victor Mancini,216,24,Victor Mancini,Paige Marshall
7720,Commando,1985,9,17,1,2,8,John Matrix,212,56,Jenny Matrix,Bennett
7721,Pornopung,2013,6,8,1,4,4,Karl,86,31,Karl,Leo
7722,Last Chance Harvey,2008,21,69,1,2,18,Harvey Shine,736,64,Harvey Shine,Kate Walker
7723,This Is the End,2013,20,73,1,5,18,James Franco,3212,372,James Franco,Seth Rogen
7724,Immortal,2004,8,9,1,1,6,Jill,55,14,Jill,John
7725,Yellow Submarine,1968,6,15,1,6,5,Paul,731,143,John,Chief Blue Meanie/George/Ringo
7726,A Free Soul,1931,6,15,1,6,5,Jan Ashe,771,148,Jan Ashe,Stephen Ashe
7727,The Wrath of Vajra,2013,9,11,1,1,8,Translator of Hades,94,18,Translator of Hades,Kurashige Daisuke
7728,The Young Americans,1993,15,32,1,2,13,Sam Harris,210,18,Frank Pierce,Jack Doyle
7729,The Curse of Sleeping Beauty,2016,12,18,1,2,8,Thomas,168,37,Thomas,Linda
7730,Terror Train,1980,9,24,1,7,8,Alana Maxwell,343,53,Doc Manley,Alana Maxwell
7731,Nurse Betty,2000,20,80,1,4,18,Betty Sizemore,1182,143,Dr. David Ravell/George McCord,Betty Sizemore
7732,White Frog,2012,14,46,1,4,13,Chaz Young,2163,720,Nick Young,Chaz Young
7733,Cousinhood,2011,4,4,1,3,3,El Bachi,31,12,Martina,El Bachi
7734,Dabangg 2,2012,7,10,1,3,5,Rajjo Pandey,147,35,Rajjo Pandey,Chulbul P. Pandey
7735,Band of Angels,1957,8,17,1,3,7,Capt. Seth Parton (Union officer),238,81,Amantha Starr,Capt. Seth Parton (Union officer)
7736,Herod's Law,1999,8,10,1,2,5,Doña Lupe,184,50,Doña Lupe,Juan Vargas
7737,The Expendables,2010,13,26,1,2,9,Sandra,151,16,Yin Yang,Barney Ross
7738,Possible Worlds,2000,6,8,1,2,5,George Barber,57,16,George Barber,Kleber / Doctor
7739,The Man from UNCLE,2015,13,38,1,4,12,Napoleon Solo,610,74,Gaby Teller,Napoleon Solo
7740,Swiss Army Man,2016,4,6,1,4,3,Manny,435,177,Manny,Hank
7741,Mumbai Meri Jaan,2008,16,30,1,1,10,News Anchor - Rupali Bani Rudali,252,42,News Anchor - Rupali Bani Rudali,Rupali Joshi
7742,Miss Oyu,1951,3,2,1,1,2,Shizu,17,14,Shizu,Shinnosuke Seribashi
7743,Random Hearts,1999,21,47,1,1,14,Cullen Chandler,337,24,Peyton Van Den Broeck,Mary Claire Clark
7744,English Vinglish,2012,14,38,1,2,13,Shashi Godbole,378,46,Shashi Godbole,David Fischer
7745,The Karate Kid,1984,13,32,1,3,12,Daniel LaRusso,502,93,Johnny Lawrence,Daniel LaRusso
7746,Teen Maar,2011,4,6,1,4,3,Michael Velayudham & Arjun Palwai,160,43,Michael Velayudham & Arjun Palwai,Meera Sasthri
7747,Burn Burn Burn,2015,10,30,1,7,9,Dan,314,49,Dan,Alex
7748,One Piece: Strong World,2009,11,24,1,3,9,Nami,214,49,Shiki,Nami
7749,The Best Man Holiday,2013,23,94,1,5,20,Lance Sullivan,1876,133,Mia Morgan,Lance Sullivan
7750,A Band Called Death,2012,24,66,1,4,18,Bobby Hackney,1213,230,Bobby Hackney,David Hackney
7751,It Happens Every Spring,1949,7,14,1,5,6,Professor Vernon K. Simpson,250,53,Manager Jimmy Dolan,Monk Lanigan
7752,A Journey to the Beginning of Time,1955,3,3,1,3,2,Petr,63,40,Petr,Jirka
7753,The Method,2005,8,27,1,8,7,Fernando,422,95,Fernando,Julio
7754,Scrooge,1970,14,31,1,2,12,Ebenezer Scrooge,504,72,Ebenezer Scrooge,Ethel Cratchit
7755,Fatal Instinct,1993,11,24,1,3,9,Lana Ravine,269,42,Ned Ravine,Frank Kelbo
7756,Birds of America,2008,9,28,1,7,8,Morrie,566,83,Morrie,Jay
7757,Tristana,1970,6,5,1,1,5,Don Lope,22,8,Don Lope,Saturna
7758,Varsity Blues,1999,15,40,1,3,12,Billy Bob,596,50,Billy Bob,Jonathan 'Mox' Moxon
7759,Jack the Giant Slayer,2013,19,97,1,12,17,Jack,3075,418,Jack,Young Isabelle
7760,The Dark,2005,5,6,1,2,4,Sarah,234,153,Sarah,James
7761,Phantasm III: Lord of the Dead,1994,8,12,1,2,6,Mike,171,66,Mike,Jody
7762,Marketa Lazarová,1967,3,3,1,3,2,Wandering Monk Bernard,34,24,Marketa Lazarova,Lazar
7763,Cemetery Man,1994,11,17,1,2,7,Francesco Dellamorte,252,85,Francesco Dellamorte,Gnaghi
7764,Escape Plan 2: Hades,2018,8,17,1,4,7,Ray Breslin,118,13,Shu,Jaspar Kimbral
7765,Brannigan,1975,17,47,1,2,14,Ben Larkin,604,109,Ben Larkin,Mel Fields
7766,Brink of Life,1958,5,8,1,4,4,Stina Andersson,53,11,Stina Andersson,"Brita, sjuksköterska"
7767,Riff-Raff,1991,9,8,2,0,4,Larry,47,13,Larry,Stevie
7768,Under Suspicion,1991,11,29,1,5,8,Tony Aaron,329,38,Frank,Stasio
7769,The Long Weekend,2005,14,18,1,1,11,Baby Ed,213,43,Baby Ed,Cathy
7770,MP3: Mera Pehla Pehla Pyaar,2007,11,30,1,5,10,Ayesha Mehra,597,96,Ayesha Mehra,Rohan S. Sood
7771,The Hunting Ground,2015,28,44,1,1,22,Annie Clark,381,96,Annie Clark,Andrea Pino
7772,Jackass Number Two,2006,17,22,2,1,10,Ehren McGhehey,122,18,Ehren McGhehey,Mike Kassak
7773,The FP,2011,10,11,1,0,4,Stacy,53,10,Stacy,L Dubba E
7774,Headshot,2016,5,5,1,2,3,Ishmael,37,12,Ailin,Ishmael
7775,Clinton Cash,2016,3,3,1,3,2,Hillary Clinton,236,112,Hillary Clinton,Bill Clinton
7776,The Big One,1997,24,49,1,1,23,Michael Moore,1190,169,Michael Moore,Himself - Nike Chairman
7777,The Servant,1963,4,3,1,2,2,Hugo Barrett,18,11,Hugo Barrett,Vera
7778,Astérix: Le domaine des dieux,2014,6,7,1,2,5,Julius Caesar,67,17,Julius Caesar,Obelix
7779,Dodge City,1939,16,59,1,5,13,Jeff Surrett,862,58,Wade Hatton,Jeff Surrett
7780,How to Plan an Orgy in a Small Town,2015,14,41,1,4,11,Cassie Cranston,414,38,Adam Mitchell,Cassie Cranston
7781,The Conformist,1970,7,10,1,1,6,Marcello Clerici,152,49,Giulia,Marcello Clerici
7782,Carry on Up the Jungle,1970,6,9,1,5,4,Claude Chumley,109,22,Lady Evelyn Bagley,Claude Chumley
7783,The Power of Few,2013,4,2,2,0,1,Shane,17,11,Shane,Shamu
7784,Xanadu,1980,5,4,1,0,2,Heavenly Voice - Male,62,41,Heavenly Voice - Male,Kira
7785,Hold the Dark,2018,12,30,1,4,9,Russell Core,292,39,Arnie,Yup'ik Man
7786,Zombie Ass: The Toilet of the Dead,2011,3,3,1,3,2,Aya,21,9,Aya,Megumi
7787,Every Heart That Loves,2000,9,10,1,1,8,Pooja Oberoi,98,32,Jahnvi,Pooja Oberoi
7788,Viva Las Vegas,1964,5,5,1,2,3,Lucky Jackson,23,8,Lucky Jackson,Rusty Martin
7789,Why Did I Get Married?,2007,11,36,1,8,10,Marcus,611,64,Marcus,Angela
7790,In Bloom,2013,5,5,1,2,3,Kote,24,6,Kote,Natia
7791,My Boss's Daughter,2003,14,33,1,3,13,Tom Stansfield,627,123,Lisa Taylor,Tom Stansfield
7792,I Am Wrath,2016,11,19,1,2,7,Lemi K,112,25,Lemi K,Stanley Hill
7793,Unsane,2018,9,14,1,2,7,Sawyer Valentini,114,31,Sawyer Valentini,David Strine
7794,Ruggles of Red Gap,1935,10,29,1,5,9,Marmaduke Ruggles,1140,172,Effie Floud,Marmaduke Ruggles
7795,Butter,2011,15,36,1,3,10,Laura Pickler,720,133,Laura Pickler,Bob Pickler
7796,Shelley,2016,4,3,1,1,3,Elena,27,14,Elena,Kasper
7797,The Postman Always Rings Twice,1981,11,29,1,4,10,Frank Chambers,890,225,Frank Chambers,Cora Papadakis
7798,The Undefeated,1969,17,40,1,2,16,Colonel John Henry Thomas,339,43,Colonel John Henry Thomas,Colonel James Langdon
7799,Super High Me,2007,3,2,1,1,2,Doug Benson,7,4,Joe Escalante,Doug Benson
7800,The Return of the Living Dead,1985,10,20,1,4,7,Frank,349,72,Frank,Burt Wilson
7801,The Four Musketeers: Milady's Revenge,1974,12,27,1,3,8,Aramis,171,15,Rochefort,Constance de Bonancieux
7802,Superclásico,2011,7,16,1,6,6,Oscar,350,86,Anna,Juan Diaz
7803,The Haunting of Helena,2012,6,6,1,1,5,Helena,180,108,Helena,Robert
7804,Click,2006,22,56,1,2,19,Michael at 10 Years Old,590,63,Donna Newman,Michael at 10 Years Old
7805,Twelve,2010,25,129,1,7,21,Narrator,1668,101,White Mike,Narrator
7806,The Crow,1994,7,10,2,3,4,Shelly Webster,133,43,Shelly Webster,Eric Draven
7807,The Secret Life of Pets,2016,11,32,1,6,10,Max,665,118,Duke,Max
7808,Waist Deep,2006,6,10,1,4,5,O2,73,21,O2,Coco
7809,Keyhole,2011,12,14,1,1,10,Ulysses Pick,59,7,Ulysses Pick,Gun Moll
7810,Heaven's Prisoners,1996,15,54,1,6,14,Dave Robicheaux,643,88,Dave Robicheaux,Bubba Rocque
7811,Cell,2016,15,43,1,4,12,"Clayton ""Clay"" Riddell",477,44,"Clayton ""Clay"" Riddell","Thomas ""Tom"" McCourt"
7812,Great Expectations,1946,11,26,1,5,10,Pip,820,169,Joe Gargery,Pip
7813,Katzelmacher,1969,5,3,2,0,2,Elisabeth,14,6,Marie,Elisabeth
7814,I've Loved You So Long,2008,11,19,1,1,10,Juliette,206,49,Juliette,Léa
7815,Wasted on the Young,2010,8,13,1,3,5,Zack,112,18,Zack,Brook
7816,Madea's Witness Protection,2012,9,25,1,7,8,George Needleman,591,128,George Needleman,Madea / Joe / Brian
7817,Lady and the Tramp,1955,8,15,1,3,7,Jim Dear / Dog Catcher,634,208,Jim Dear / Dog Catcher,Darling / Si / Am / Peg
7818,American Me,1992,20,59,1,2,12,Montoya Santana,485,27,Montoya Santana,Young Mundo
7819,Illustrious Corpses,1976,6,5,1,1,3,Inspector Amerigo Rogas,32,12,Inspector Amerigo Rogas,Madame Cres
7820,Flying Swords of Dragon Gate,2011,14,16,1,1,8,Zhao Tong,74,9,Su Huirong,Zhao Tong
7821,Sleepy Hollow,1999,13,33,1,3,10,Jonathan Masbath,230,30,Dirk Van Garrett,Jonathan Masbath
7822,Before I Fall,2017,13,47,1,5,12,Lindsay Edgecombe,930,159,Lindsay Edgecombe,Elody
7823,The Blue Bird,1940,8,14,1,3,6,Tylette (the cat),191,45,Mytyl,Angela Berlingot
7824,Strange Wilderness,2008,13,31,1,3,11,Bill Calhoun,382,43,Sky Pierson,Dick
7825,The Beast,1975,7,11,1,3,5,Cardinal Joseph de Balo,136,43,Mathurin de l'Esperance,Lucy Broadhurst
7826,The Last Face,2016,16,39,2,2,13,Young Wren,643,171,Young Wren,Dr. Miguel Leon
7827,The Flight of the Phoenix,1965,12,39,1,7,10,Capt. Frank Towns,901,104,Lew Moran,Capt. Frank Towns
7828,Tall Tale,1995,8,20,1,6,7,Pecos Bill,206,41,Pecos Bill,Paul Bunyan
7829,London Boulevard,2010,17,33,2,1,13,Briony Mitchel,226,30,Briony Mitchel,Billy Norton
7830,Maniac Cop,1988,7,8,1,2,4,Jack Forrest,34,6,Jack Forrest,Matt Cordell
7831,Alvin and the Chipmunks: The Squeakquel,2009,20,89,1,6,17,Alvin,2350,164,Alvin,Simon
7832,The Damned Don't Cry,1950,9,22,1,6,8,Nick Prenta,525,82,George Castleman,Nick Prenta
7833,The Devil and Miss Jones,1941,9,18,1,4,8,Tom Higgins,299,60,Mary Jones,Tom Higgins
7834,The Entity,1982,12,40,1,7,11,Carla Moran,821,110,Carla Moran,Billy
7835,Voice of a Murderer,2007,3,2,1,1,2,Han Kyung-bae,17,14,Lee Ae-sook,Han Kyung-bae
7836,Honeymoon in Vegas,1992,21,54,1,3,20,Jack Singer,743,173,Jack Singer,Betsy / Donna
7837,Caliber 9,1972,12,24,1,3,9,Americano,314,64,Americano,Ugo Piazza
7838,Tales of Terror,1962,8,14,1,3,6,Helene,147,31,Locke / Fortunato / Valdemar,Lenora
7839,The Daisy Chain,2008,13,34,1,4,12,Daisy Gahan,513,120,Daisy Gahan,Martha Conroy
7840,Black Angel,1946,8,18,1,4,7,Mavis Marlowe,211,31,Mavis Marlowe,Catherine Bennett
7841,The Blackcoat's Daughter,2015,4,2,2,0,1,Bill,9,5,Ms. Prescott,Mrs. Drake
7842,Valdez Is Coming,1971,7,8,1,1,6,Frank Tanner,96,39,Malson,Frank Tanner
7843,See Girl Run,2012,13,34,1,4,9,Emmie,744,123,Emmie,Brandon
7844,Love Never Dies,2012,8,15,1,3,7,Meg Giry,371,81,Meg Giry,Gustave
7845,Look Who's Back,2015,5,3,2,0,2,Katja Bellini,12,5,Adolf Hitler,Fabian Sawatzki
7846,Thunderbird 6,1968,10,25,1,4,9,Alan Tracy / Carter,364,81,Alan Tracy / Carter,Lady Penelope Creighton-Ward
7847,Appleseed,2004,10,25,1,6,8,Athena,315,56,Deunan,Athena
7848,Mystery Street,1950,9,26,1,8,7,Henry Shanway,271,45,Henry Shanway,Vivian Heldon
7849,Saint Seiya: Legend of Sanctuary,2014,11,16,1,1,7,Aiolia,93,10,Mitsumasa Kido,Seiya
7850,The Expendables 3,2014,15,48,1,4,14,Barney Ross,737,92,Barney Ross,Conrad Stonebanks
7851,Grilled,2006,22,46,1,1,15,Goldbluth,339,25,Dave,Goldbluth
7852,and justice for all,1979,29,111,1,3,28,Arthur Kirkland,2101,159,Jeff McCullaugh,Arthur Kirkland
7853,Hero and the Terror,1988,9,12,1,2,7,Simon Moon,93,32,Danny O'Brien,Simon Moon
7854,The Express,2008,48,209,1,2,45,Ernie Davis,2715,161,Ernie Davis,Ben Schwartzwalder
7855,The Life and Times of Judge Roy Bean,1972,11,20,1,3,6,Judge Roy Bean,94,13,Judge Roy Bean,Lily Langtry
7856,Zone of the Dead,2009,3,2,1,1,2,Agent Mina Milius,12,7,Agent Mortimer Reyes,Agent Mina Milius
7857,Keep the Lights On,2012,9,10,1,2,5,Erik Rothman,100,39,Erik Rothman,Paul Lucy
7858,The Squad,2015,4,4,1,3,3,Kasper,22,6,Serge Buren,Kasper
7859,The Corporation,2003,7,5,3,0,2,Franklin D. Roosevelt,25,9,Franklin D. Roosevelt,Smedley Butler
7860,Hard Core Logo,1996,11,18,1,2,9,Joe Dick,335,130,Joe Dick,John Oxenberger
7861,SpaceCamp,1986,10,35,1,8,9,Kathryn Fairly,924,76,Kathryn Fairly,Max
7862,Careful,1992,9,21,1,5,7,Grigorss,253,35,Klara,Johann
7863,Species II,1998,10,16,1,2,6,Patrick Ross,94,13,Patrick Ross,Dr. Laura Baker
7864,Five Dances,2013,4,4,1,3,3,Anthony,23,8,Cynthia,Anthony
7865,Freeheld,2015,14,24,1,1,10,Laurel Hester,241,53,Dane Wells,Laurel Hester
7866,Lady on a Train,1945,14,63,1,11,13,Nikki Collins / Margo Martin,1061,84,Nikki Collins / Margo Martin,Mr. Haskell
7867,Patiala House,2011,4,2,2,0,1,Shaun Tait,7,4,Aman Kahlon,Mr. Bedi
7868,The Damned United,2009,22,73,1,3,21,Brian Clough,1043,159,Brian Clough,Don Revie
7869,Never Let Me Go,2010,13,28,1,3,11,Tommy D.,490,106,Ruth C.,Tommy D.
7870,The Returned,2013,4,5,1,4,3,Jacob,50,24,Jacob,Alex Green
7871,Happiness Never Comes Alone,2012,7,8,1,1,6,Sacha Keller,46,10,Sacha Keller,Alain Posche
7872,The Devil's Double,2011,11,20,1,2,10,Latif Yahia / Uday Hussein,184,38,Latif Yahia / Uday Hussein,Sarrab
7873,The Corn Is Green,1945,10,30,1,6,9,Morgan Evans,1102,159,Miss Lilly Moffat,Morgan Evans
7874,Moonstruck,1987,11,28,1,5,9,Loretta Castorini,510,125,Loretta Castorini,Mr. Johnny Cammareri
7875,The Many Adventures of Winnie the Pooh,1977,8,27,1,8,7,Tigger,1041,180,Winnie the Pooh,Piglet
7876,Irreversible,2002,4,4,1,3,3,Marcus,93,40,Marcus,Pierre
7877,Tidal Wave,2009,5,4,1,1,4,Yeon-Hee,24,7,Yeon-Hee,Seung-hyeon
7878,The Myth of the American Sleepover,2010,7,5,2,0,2,Scott Holland,23,6,Scott Holland,Jen Holland
7879,The Daughter,2015,11,26,1,3,10,Hedvig,357,55,Oliver,Hedvig
7880,A Beautiful Mind,2001,19,76,1,6,18,John Nash Jr. - Young Man,3542,638,Alicia Nash,John Nash Jr. - Young Man
7881,Flight of the Intruder,1991,12,14,1,1,9,Lt. Jake' Cool Hand' Grafton,188,64,Lt. Jake' Cool Hand' Grafton,Lt. Cmdr. Virgil 'Tiger' Cole
7882,Caterina in the Big City,2003,14,27,1,2,11,Caterina Iacovoni,158,19,Caterina Iacovoni,Daniela Germano
7883,The Misfits,1961,5,7,1,4,4,Roslyn Taber,114,32,Guido,Roslyn Taber
7884,Valami Amerika 2,2008,11,35,1,8,9,Alex Brubeck,355,34,Alex Brubeck,Bala
7885,Ender's Game,2013,16,60,1,5,14,Ender Wiggin,1237,109,Ender Wiggin,Valentine Wiggin
7886,Brotherhood of Blades,2014,10,33,1,8,9,Zhao Jingzhong,416,57,Lu Jianxing,Zhang Yan
7887,The Yakuza,1974,10,25,1,4,9,Harry Kilmer,808,105,Harry Kilmer,Tanaka Ken
7888,Training Day,2001,17,35,1,1,13,Alonzo Harris,461,90,Alonzo Harris,Jake Hoyt
7889,Fear Clinic,2014,12,41,1,8,10,Bauer,506,44,Bauer,Caylee
7890,Left Bank,2008,9,15,1,2,8,Marie,202,50,Marie,Bobby
7891,Paradise Kiss,2011,7,13,1,5,6,Yukari 'Caroline' Hayasaka,124,24,Jouji 'George' Koizumi,Yukari 'Caroline' Hayasaka
7892,Pilla Zamindar,2011,6,8,1,4,4,PJ,163,49,PJ,Sindhu
7893,Teeth,2007,14,49,1,6,12,Dawn O'Keefe,629,55,Brad,Melanie
7894,Jane Got a Gun,2015,9,21,1,6,8,Jane Hammond,745,166,Jane Hammond,Dan Frost
7895,Bad Taste,1987,4,6,1,4,3,Derek / Robert,54,16,Derek / Robert,Frank
7896,Revolver,2005,17,36,1,1,14,Jake Green,410,104,Jake Green,Dorothy Macha
7897,The Handmaiden,2016,3,2,1,1,2,Lady Hideko,6,3,Lady Hideko,Uncle Kouzuki
7898,Control,2007,8,10,1,1,5,Annik Honore,44,9,Debbie Curtis,Annik Honore
7899,Joint Security Area,2000,4,3,1,1,3,Sgt. Lee Soo-hyeok,31,18,Sgt. Lee Soo-hyeok,Nam Sung-shik
7900,The Eye of the Storm,2011,15,51,1,6,12,Dorothy de Lascabanes,696,66,Basil Hunter,Dorothy de Lascabanes
7901,Bound to Vengeance,2015,5,3,2,0,2,Ronnie,16,8,Eve,Laura
